id;title;main_story;main_plus_extras;completionist
707;Atelier Totori: The Adventurer of Arland;22.0;37.0;59.0
708;Athena;0.5;;
709;Atlantis: The Lost Tales;6.0;;
710;Atom Zombie Smasher;4.0;9.5;28.5
711;Atomic Betty;;;2.0
712;Atomic Bomberman;12.0;;
713;Atomic Punk;3.0;;
714;Atomic Runner;;;1.0
715;Attack of the Mutant Penguins;;;
716;ATV Offroad Fury;4.0;;
717;ATV Offroad Fury 2;15.0;15.0;
718;ATV Offroad Fury 3;;;
719;ATV Offroad Fury 4;6.5;;
721;ATV Quad Power Racing 2;7.0;;
722;ATV: Quad Power Racing;5.0;;
723;Audiosurf;;;
724;Auditorium;3.0;;5.0
725;Auditorium HD;;;
726;Aura-Aura Climber;1.0;2.5;
727;Aura: Fate of the Ages;5.5;5.5;6.0
728;Auralux;;;
729;Aurora Watching;10.0;;
730;Austin Powers Pinball;;;
731;Auto Modellista;3.5;5.0;8.0
732;Autoduel;15.0;24.0;
733;Automobili Lamborghini;5.0;;8.0
735;Autonomous Prototype;0.75;;1.5
736;Avadon: The Black Fortress;39.5;55.0;77.5
737;Avalon Code;22.0;32.5;52.5
738;Avatar Drop;;;
740;Avatar Showdown;;;
741;Avatar: The Last Airbender;6.0;8.0;10.0
742;Avatar: The Last Airbender - The Burning Earth;5.0;5.5;5.5
744;Avencast: Rise of the Mage;12.5;14.0;16.5
745;Avernum;39.0;;
747;Avernum 4;;64.0;66.5
748;Avernum 5;;55.0;79.0
749;Avernum 6;;;63.5
750;Avernum: Escape from the Pit;40.5;59.0;77.0
751;Avoid the Noid;;;
752;AVSEQ;1.5;;4.0
753;Away: Shuffle Dungeon;15.0;16.5;25.5
754;AWESOME Land;2.5;;
755;Awesome Possum... Kicks Dr. Machino's Butt;4.0;;
756;Awesomenauts;9.5;41.0;198.0
757;Ax Battler: A Legend of Golden Axe;1.5;;
758;Axel & Pixel;3.0;3.0;5.0
759;Axelay;1.5;;1.5
760;Ayrton Senna's Super Monaco GP II;4.0;;10.0
761;Azada;;;7.0
763;Azrael's Tear;12.0;;
764;Aztaka;10.5;11.5;13.0
766;Aztec Adventure: The Golden Road to Paradise;;;
767;Azure Dreams;31.5;43.0;51.5
768;Azurik: Rise of Perathia;28.0;60.0;
769;B-17 Flying Fortress: The Mighty 8th;;;
771;B.O.B.;4.0;4.0;7.0
773;Babel Rising;3.0;6.0;7.5
774;Back to the Future (1989);1.5;;4.5
775;Back to the Future II;3.0;;
776;Back to the Future II & III;2.0;;2.0
777;Back to the Future Part III;0.36666666666666664;;0.75
778;Back to the Future: The Game;;;
779;Back to the Future: The Game - Episode 3: Citizen Brown;2.5;2.5;3.0
780;Back to the Future: The Game - Episode 4: Double Visions;2.5;2.5;3.0
781;Back to the Future: The Game - Episode 2: Get Tannen!;2.0;2.5;2.5
782;Back to the Future: The Game - Episode 1: It's About Time;2.5;3.0;3.0
783;Back to the Future: The Game - Episode 5: Outatime;2.5;2.5;3.0
784;Backbreaker: Vengeance;9.0;;
785;Backyard Baseball;7.0;;
786;Backyard Baseball 2001;;;21.0
787;Backyard Hockey;;;2.5
788;Backyard Soccer;5.0;;7.5
789;Backyard Wrestling 2: There Goes the Neighborhood;;;
790;Backyard Wrestling: Don't Try This at Home;3.5;;
791;Bad Day L.A.;4.5;5.5;7.0
792;Bad Dudes;0.8333333333333334;;1.0
793;Bad Mojo;3.5;;4.0
794;Bad News Baseball;3.0;;
795;Bad Piggies;7.5;8.0;9.0
797;Bad Rats: the Rats' Revenge;3.5;4.0;5.0
798;Bad Street Brawler;;;
799;Bag It!;;;
801;Bahamut Lagoon;28.5;29.5;
802;Bakemonogatari Portable;;;9.5
803;Baku Baku;;;
804;Bakugan Battle Brawlers;6.5;30.0;31.5
805;Bakuretsu Hunters;5.0;;
806;Balance of Power;;;
808;Baldur's Gate;45.0;57.0;106.0
809;Baldur's Gate II: Enhanced Edition;52.0;76.5;131.0
810;Baldur's Gate II: Shadows of Amn;72.5;88.5;140.0
811;Baldur's Gate II: Throne of Bhaal;19.5;23.0;47.5
812;Baldur's Gate: Dark Alliance;13.0;16.5;19.0
813;Baldur's Gate: Dark Alliance II;12.0;15.5;62.5
814;Baldur's Gate: Enhanced Edition;30.5;51.0;85.0
815;Baldur's Gate: Tales of the Sword Coast;11.0;13.5;20.0
816;Baldur's Gate: The Original Saga;;;135.0
818;Ballad of an Evening Butterfly;;;13.0
819;Ballance;5.0;;
820;Ballistic;;;
822;Balloon Fight;1.0;1.5;1.5
823;Balloon Kid;1.0;1.0;
824;Balls of Steel;;30.0;
825;Ballz 3D;2.0;4.0;30.0
826;Banana Prince;;;
827;Band Hero;6.0;6.5;22.5
828;Band of Bugs;4.0;5.0;
829;Bandai Golf: Challenge Pebble Beach;1.0;;
830;Bang Bang Racing;3.5;4.0;5.0
831;Bangai-O;5.0;;
832;Bangai-O HD: Missile Fury;;;
833;Bangai-O Spirits;6.0;11.0;20.0
834;Banjo-Kazooie;10.5;14.5;15.5
835;Banjo-Kazooie: Grunty's Revenge;5.0;6.0;6.0
836;Banjo-Kazooie: Nuts & Bolts;15.5;21.5;43.5
837;Banjo-Tooie;15.5;22.0;23.5
838;Bank Panic;;;
839;Bankshot Billiards 2;;;
840;Barbarian (2002);;20.0;
841;Barbie (1991);0.65;;1.0
842;Barbie: Jet, Set & Style!;;;7.5
844;Barkley, Shut Up and Jam: Gaiden;4.0;6.0;7.5
845;Barnstorming;0.08333333333333333;;
846;Barnyard Blaster;;;
847;Baroque;11.0;15.0;
849;Barrow Hill;5.0;7.5;7.5
850;Barrr;;;22.0
851;Bart Simpson's Escape from Camp Deadly;0.8;;2.0
852;Bart's Nightmare;2.0;;3.0
853;Barver Battle Saga: The Space Fighter;20.0;;52.5
854;Baseball (1989);0.9333333333333333;;3.0
856;Baseball Simulator 1.000;;;
857;Baseball Stars;22.0;;
858;Baseball Stars 2;14.5;;
859;Bases Loaded;;;
861;Bases Loaded 3;3.0;;
862;Bases Loaded 4;;;
863;Bases Loaded II: Second Season;9.5;;
865;BasketBelle;0.6666666666666666;0.8;0.9666666666666667
866;Basketbrawl;;;
867;Bass Pro Shops: The Strike;;;
868;Bastard!!;;;
869;Bastion;6.5;9.0;20.0
870;Baten Kaitos Origins;38.5;61.0;128.0
871;Baten Kaitos: Eternal Wings and the Lost Ocean;54.5;60.5;134.0
872;Batman (Game Boy);1.0;;
873;Batman & Robin;12.0;30.0;
874;Batman (Mega Drive);0.8833333333333333;1.0;1.5
875;Batman (NES);1.5;2.0;2.0
877;Batman Begins;8.0;8.0;9.0
878;Batman Beyond: Return of the Joker;1.0;;
879;Batman Forever;3.0;;4.0
880;Batman Returns;2.0;2.5;3.5
881;Batman: Arkham Asylum;12.0;16.5;25.5
882;Batman: Arkham City;12.5;21.5;47.0
883;Batman: Arkham City - Harley Quinn's Revenge DLC;2.0;2.0;2.0
885;Batman: Return of the Joker;0.7833333333333333;;2.5
886;Batman: Rise of Sin Tzu;5.5;;
887;Batman: The Brave and the Bold;3.5;5.0;
888;Batman: The Video Game;2.0;2.0;2.0
890;Batman: Vengeance;8.0;10.0;
891;Battalion Wars;6.5;9.0;
892;Battalion Wars 2;9.5;;
893;Battle Arena Toshinden;0.4666666666666667;0.8333333333333334;2.0
894;Battle Arena Toshinden 2;0.4666666666666667;;8.0
895;Battle Arena Toshinden 3;0.3333333333333333;0.5;1.0
896;Battle Arena Toshinden Remix;0.4;5.0;
897;Battle B-Daman: Fire Spirits!;;;
898;Battle Bakraid;3.0;;
899;Battle Balls;0.9833333333333333;1.0;1.5
901;Battle Blaze;;;
902;Battle Cars;;;
903;Battle Chess;1.5;;10.0
904;Battle Chess 4000;0.5;;
905;Battle Chess II: Chinese Chess;0.4166666666666667;;
906;Battle City;0.85;1.0;1.5
907;Battle Clash;0.9;;
908;Battle Dodgeball;;;
909;Battle Dodgeball 2;;;
910;Battle Engine Aquila;5.0;6.5;
911;Battle Fantasia;0.95;;
912;The Battle for Wesnoth;24.0;;
913;Battle Garegga;0.7833333333333333;;
915;Battle Hunter;;;
916;Battle Isle;;;
917;Battle Isle 2200;;;
918;Battle Isle 2220 - Shadow of the Emperor;;;
920;Battle Kid: Fortress of Peril;4.5;;11.0
921;Battle Lode Runner;;;
922;Battle Mobile;;;
923;Battle of Britain II: Wings of Victory;;;
924;Battle Out Run;;;
925;Battle Realms;19.0;40.0;49.0
926;Battle Shark;0.35;;
927;Battle Stadium D.O.N;;;17.5
928;Battle: Los Angeles;1.0;1.5;3.0
929;BattleBlock Theater;9.5;14.5;34.0
930;Battlecruiser 3000AD;;;
931;Battlefield 1942;8.0;29.5;65.5
932;Battlefield 1942: Secret Weapons of WWII;5.0;10.0;30.0
933;Battlefield 1942: The Road to Rome;3.0;3.5;30.0
934;Battlefield 1943;;;
935;Battlefield 2;9.0;34.5;111.0
936;Battlefield 2142;;;
937;Battlefield 2: Armored Fury;;;
938;Battlefield 2: Euro Force;;;
939;Battlefield 2: Modern Combat;7.0;9.0;
940;Battlefield 2: Special Forces;2.5;11.0;
941;Battlefield 3;6.0;12.0;56.0
942;Battlefield 4;6.0;8.0;12.5
944;Battlefield Vietnam;14.0;17.0;
945;Battlefield: Bad Company;7.5;12.0;49.5
946;Battlefield: Bad Company 2;7.0;10.5;15.5
947;BattleForge;;;
948;Battleheart;4.0;10.0;16.0
949;Battlemass;;;
950;Battlemorph;;;
951;Battleship (2012);4.0;6.5;7.5
952;Battlestations: Midway;3.5;8.5;
953;Battlestations: Pacific;8.5;14.5;15.0
954;BattleTanx;2.0;7.0;
955;BattleTanx: Global Assault;6.0;6.0;24.0
956;Battletech (1994);2.0;20.0;
957;Battletoads;4.0;6.0;6.5
958;Battletoads & Double Dragon;2.0;3.5;7.0
959;Battletoads (Arcade);1.0;1.5;2.0
960;Battletoads in Battlemaniacs;0.9833333333333333;;4.0
961;Battletoads in Ragnarok's World;1.0;;
962;Battlezone (1980);0.3333333333333333;;
963;Battlezone (1998);12.5;;
964;Battlezone II: Combat Commander;12.0;;
965;Bay Route;;;
966;Bayonetta;11.0;15.5;43.0
967;Bayonetta 2;9.5;13.0;57.0
968;BC Kings;13.5;;
970;Beach Head 2000;;;
971;Beach Spikers;6.5;;
973;Beast Boxing Turbo;1.5;2.0;2.0
974;Beat City;;5.5;
975;Beat Down: Fists of Vengeance;10.0;13.5;
976;Beat Hazard;5.0;11.0;19.5
977;Beat Hazard: Ultra;5.0;14.0;23.0
978;Beatmania (2006);41.0;45.0;
980;Beatmania IIDX 11 IIDXRED;;12.0;
981;Beatmania IIDX 12: Happy Sky;;10.0;
982;Beatmania IIDX 13: Distorted;;15.0;
983;Beatmania IIDX 14: Gold;;10.0;
984;Beatmania IIDX 15: DJ Troopers;;9.0;
985;Beatmania IIDX 16: Empress;;7.0;
986;Beatmania IIDX 7th Style;;10.0;
987;Beatmania IIDX Premium Best;;6.0;
988;Beautiful Escape: Dungeoneer;;3.0;
989;Beautiful Katamari;6.0;13.0;46.5
990;Beavis and Butt-head;3.5;;4.5
991;Beavis and Butt-head in Virtual Stupidity;4.0;;5.0
992;Bee 52;;;
993;Bee Movie Game;5.5;5.5;6.0
994;BEEP;5.5;5.5;7.0
996;Beetle Adventure Racing!;6.0;15.0;15.0
997;Beggar Prince;;;
998;Beijing 2008;;;
999;Bejeweled;2.5;27.5;
1000;Bejeweled 2;1.5;2.5;2.5
1001;Bejeweled 3;4.5;12.0;38.0
1002;Bejeweled Twist;6.0;;195.0
1003;Beltion: Beyond Ritual;;10.0;
1004;Ben There, Dan That!;2.0;3.0;3.0
1005;Beneath a Steel Sky;6.0;6.5;7.5
1006;Beowulf: The Game;8.0;11.0;14.0
1007;Bermuda Triangle;;;
1008;Berzerk;0.26666666666666666;;
1009;Best of Tests DS;;;4.0
1010;Betrapped!;;;3.5
1011;Betrayal at Krondor;40.0;49.0;64.5
1012;Betrayal in Antara;;57.0;
1013;Beyblade VForce: Ultimate Blader Jam;2.0;10.0;16.0
1014;Beyblade: Let it Rip!;2.0;4.0;
1016;Atlantis III: The New World;5.5;;7.0
1017;Beyond Divinity;15.5;30.5;54.0
1018;Beyond Good & Evil;11.0;12.0;13.0
1019;Beyond Oasis;6.0;6.5;8.5
1020;Beyond the Beyond;31.0;32.0;34.0
1021;Beyond Time;;;
1022;Beyond Zork;14.0;40.0;
1023;Beyond: Two Souls;10.5;12.0;27.0
1024;Bible Adventures;1.0;;
1025;Bible Black: The Game;7.0;;30.0
1026;Big Bang Mini;6.0;8.0;12.0
1028;Big Brain Academy;4.5;8.0;15.5
1029;Big Brain Academy: Wii Degree;;20.0;
1030;Big Brain Wolf;;5.0;6.0
1032;Big Bumpin';0.7333333333333333;;
1033;Big Kahuna Reef;;;15.0
1034;Big Money!;0.45;;0.5
1035;Big Red Racing;;;
1036;Big Rigs: Over the Road Racing;1.0;;
1037;Big Sky Infinity;3.0;10.0;
1038;Bigfoot (1990);;;
1039;Biker Mice from Mars (1994);5.0;6.0;7.5
1040;Biker Mice from Mars (2006);4.0;;4.5
1042;Bill Laimbeer's Combat Basketball;10.0;;
1043;Bill Walsh College Football;;;
1044;Bill's Tomato Game;10.0;;
1045;Billy Hatcher and the Giant Egg;4.0;9.0;28.5
1046;Binary Boy;0.2833333333333333;;
1047;Binary Domain;9.0;10.5;19.5
1048;Bingo 75;;;
1049;Bio F.R.E.A.K.S.;3.0;;
1052;Bio Menace;6.5;9.5;
1053;Bio Miracle Bokutte Upa;2.5;;
1054;Bio-Hazard Battle;0.8666666666666667;1.0;2.5
1055;BioForge;12.0;;12.5
1057;Biomotor Unitron;;;
1058;Bionic Commando (2009);7.5;10.0;16.5
1059;Bionic Commando (1988);1.5;2.5;3.5
1060;Bionic Commando Rearmed;5.0;9.5;13.0
1061;Bionic Commando: Elite Forces;3.5;;5.0
1062;Bionic Heart;1.5;;4.0
1063;Bionicle Heroes;8.0;9.0;19.5
1064;Bionicle: The Game;2.0;3.0;8.0
1065;BioShock;12.0;15.5;21.5
1066;BioShock 2;11.0;14.5;22.0
1067;BioShock 2: Minerva's Den DLC;4.0;5.0;5.5
1068;BioShock Infinite;11.5;15.5;26.5
1069;Bird Assassin;0.8166666666666667;0.9666666666666667;1.0
1070;Bird Mania 3D;0.25;;
1071;Birth of America;13.0;;
1072;Bishi Bashi Special;2.0;;
1073;Bishi Bashi Special 2;2.0;;
1074;Bishi Bashi Special 3;2.0;;
1075;Bishoujo Senshi Sailor Moon;1.5;;2.0
1076;Bishoujo Senshi Sailor Moon R;0.7166666666666667;2.5;
1077;Bishoujo Senshi Sailor Moon S;1.5;;
1079;Bit.Trip Beat;3.5;6.0;10.0
1080;Bit.Trip Complete;;;
1081;Bit.Trip Core;1.5;5.5;13.0
1082;Bit.Trip Fate;1.5;3.0;5.5
1083;Bit.Trip Flux;1.5;;7.5
1084;Bit.Trip Presents Runner 2: Future Legend of Rhythm Alien;6.0;9.0;24.5
1085;Bit.Trip Runner;8.0;13.0;27.0
1086;Bit.Trip Saga;10.5;;27.0
1087;Bit.Trip Void;0.9333333333333333;2.5;7.0
1088;Black (2006);6.0;8.5;24.0
1089;Black & White;15.0;17.0;15.5
1090;Black & White 2;13.5;;13.5
1091;Black & White 2: Battle of the Gods;6.0;;7.0
1092;Black & White: Creature Isle;;;
1094;Black Belt;0.6333333333333333;;1.0
1095;Black Dahlia;;;
1096;Black Knight Sword;8.0;;
1098;Black Lake Prototype;0.31666666666666665;;0.5166666666666667
1099;Black Market;;;
1100;Black Mesa;12.0;13.0;16.0
1101;Black Mirror II;14.5;16.0;17.5
1102;Black Mirror III: The Final Fear;14.5;15.0;16.0
1103;Black Rock Shooter: The Game;9.5;14.5;24.5
1104;Black Sigil: Blade of the Exiled;20.0;26.5;42.0
1105;Blacklight: Retribution;;;
1106;Blacklight: Tango Down;2.5;;
1107;BlackSite: Area 51;5.5;6.0;6.5
1108;BlackStone: Magic & Steel;;5.5;
1109;Blackthorne;6.0;11.0;3.0
1110;Blackwater;2.0;;
1111;Blackwell Convergence;3.0;3.5;4.0
1112;Blackwell Deception;4.5;4.5;6.0
1113;Blackwell Legacy;3.0;3.0;4.0
1114;Blackwell Unbound;2.5;2.5;4.0
1115;Blade & Sword;;;
1117;Blade Dancer: Lineage of Light;28.5;;30.0
1119;Blade Kitten;5.0;8.0;12.0
1121;Blade Runner (1997);9.5;13.5;21.5
1123;Blades of Steel;1.5;;
1124;Blades of Time;9.0;10.0;12.5
1125;Bladeslinger;;;
1126;Bladestorm: The Hundred Years' War;28.0;51.0;100.0
1127;Blair Witch Volume 1: Rustin Parr;4.5;;7.0
1128;Blair Witch Volume 2: The Legend of Coffin Rock;2.5;;3.5
1129;Blair Witch Volume 3: The Elly Kedward Tale;2.0;;3.0
1130;Blake Stone: Aliens of Gold;7.0;;7.0
1131;Blake Stone: Planet Strike;6.5;8.0;
1132;Blast Chamber;9.0;;
1133;Blast Corps;10.0;11.0;15.0
1134;Blast Lacrosse;;;
1135;Blast Works: Build, Trade, Destroy;;;
1136;Blaster Master;4.0;4.0;5.0
1137;Blaster Master 2;3.0;;
1138;Blaster Master: Blasting Again;8.0;;
1139;Blaster Master: Enemy Below;;;7.5
1140;Blasto;9.0;;
1141;BlazBlue: Calamity Trigger;12.5;21.5;34.0
1143;BlazBlue: Continuum Shift;17.0;22.5;46.0
1145;BlazBlue: Continuum Shift Extend;8.0;16.0;33.0
1146;Blaze and Blade: Eternal Quest;;;
1148;Blazing Angels 2: Secret Missions of WWII;10.0;16.0;
1149;Blazing Angels: Squadrons of WWII;10.0;;
1150;Blazing Dragons;3.0;5.0;5.5
1151;Blazing Heroes;21.0;21.5;21.5
1152;Blazing Lazers;1.5;;3.5
1154;Blazing Souls: Accelate;;;
1155;Blazing Star;1.0;;
1156;Bleach: Dark Souls;11.0;16.0;23.0
1157;Bleach: Heat the Soul;5.0;;7.0
1158;Bleach: Heat the Soul 5;4.0;5.0;
1159;Bleach: Shattered Blade;3.0;3.5;5.0
1160;Bleach: Soul Carnival;;;
1161;Bleach: Soul Resurrección;4.0;15.0;74.5
1162;Bleach: The 3rd Phantom;54.0;57.5;58.5
1163;Bleach: The Blade of Fate;4.5;13.0;35.5
1164;Bleach: Versus Crusade;2.0;;
1165;Bleed;1.5;3.0;5.5
1166;Blender Bros.;;2.0;2.5
1167;BlindSide;;;
1168;Blinx: The Time Sweeper;9.5;;13.0
1169;Blitz Meet;;;0.25
1170;Blitz: The League;12.0;;
1171;Blitz: The League II;15.5;;
1172;Blitzkrieg;34.0;;
1174;Block Buster;;;
1175;Blockout;;;
1176;Blocks That Matter;5.5;8.5;21.5
1177;Blood;9.5;10.5;17.5
1178;Blood Bowl: Chaos Edition;36.5;;
1179;Blood Bowl (2009);3.5;62.5;194.0
1180;Blood Drive;;;
1181;Blood II: The Chosen;8.0;9.5;12.0
1182;Blood II: The Chosen - The Nightmare Levels;2.0;3.0;6.0
1183;Blood Omen 2: Legacy of Kain;12.0;13.0;13.5
1184;Blood Omen: Legacy of Kain;12.5;13.0;14.5
1185;Blood Wake;7.0;;
1186;Blood Will Tell;14.5;16.0;18.0
1187;Blood: Plasma Pak;2.0;3.5;6.5
1188;Bloodforge;6.0;;
1189;BloodRayne;7.0;8.0;10.0
1190;BloodRayne 2;9.0;9.0;9.0
1191;BloodRayne: Betrayal;4.5;8.0;13.5
1192;Bloody Good Time;2.0;;
1193;Bloody Roar;1.5;2.0;4.5
1194;Bloody Roar 2;2.5;12.0;35.0
1195;Bloody Roar 3;0.5;;12.0
1196;Bloody Roar 4;0.55;;
1197;Bloody Roar: Primal Fury;0.8;;
1198;Bloody Vampire;;;5.0
1200;BlowOut;;;
1201;Blue Almanac;;;
1202;Blue Dragon;45.5;57.0;98.0
1203;Blue Dragon Plus;15.0;17.5;
1204;Blue Dragon: Awakened Shadow;21.0;27.5;
1205;Blue Force;;;7.5
1206;Blue Lightning;0.5;;
1207;Blue Print;;;
1208;Blue Seed;;;
1209;Blue Stinger;9.0;9.5;12.0
1210;Blue Toad Murder Files: The Mysteries of Little Riddle;6.0;7.5;9.5
1211;Blueberry Garden;1.5;1.0;1.5
1212;Blues Brothers 2000;;;
1213;Blur;9.0;14.5;22.5
1214;Bob Came in Pieces;4.0;4.5;7.5
1215;Bode Miller Alpine Skiing;;10.0;
1216;Body Count;0.75;;0.7666666666666667
1217;Body Harvest;10.0;;
1218;Bodycount;5.5;6.5;7.0
1219;Boiling Point: Road to Hell;15.0;;35.0
1220;Boing!;;;
1222;Boktai 2: Solar Boy Django;12.5;16.0;23.0
1223;Boktai 3: Sabata's Counterattack;11.0;;
1224;Boktai: The Sun Is in Your Hand;8.5;10.5;45.0
1225;Boku wa Tomodachi ga Sukunai Portable;;;70.0
1226;Bolt;6.0;;
1227;Bombastic;;;
1229;Bomber Raid;0.75;;
1230;Bomberman;3.0;;
1231;Bomberman '93;4.0;;6.0
1234;Bomberman 64;3.5;4.5;26.0
1235;Bomberman 64: The Second Attack;6.0;10.0;
1236;Bomberman Blast;1.0;;
1237;Bomberman Blitz;;;38.0
1238;Bomberman DS;3.5;;
1239;Bomberman Fantasy Race;2.0;6.5;
1240;Bomberman GB;5.0;;
1241;Bomberman GB 3;2.0;;
1242;Bomberman Generation;10.0;14.0;
1243;Bomberman Hero;6.5;8.5;11.0
1244;Bomberman II;2.0;;2.0
1245;Bomberman Land Touch!;15.0;15.5;
1246;Bomberman Land Touch! 2;6.0;;
1247;Bomberman Live;;2.0;
1248;Bomberman Max;3.5;;
1249;Bomberman Max 2;3.5;;6.5
1250;Bomberman Quest;4.0;4.0;4.5
1251;Bomberman Tournament;7.0;7.0;
1252;Bomberman Ultra;;;
1255;Bonanza Bros.;0.65;2.0;2.0
1256;Bone: Out from Boneville;1.5;2.0;2.0
1257;Bone: The Great Cow Race;3.0;3.0;3.0
1258;BoneStagE;0.35;;
1259;Bonk 3: Bonk's Big Adventure;2.0;;
1260;Bonk's Adventure;1.5;;3.0
1261;Bonk's Revenge;2.0;3.0;
1262;Bonsai Barber;;;
1263;Boogerman: A Pick and Flick Adventure;2.0;2.5;2.5
1264;Bookworm Adventures;5.5;;6.5
1265;Bookworm Adventures: Volume 2;;11.5;
1266;Bookworm Deluxe;2.5;7.0;
1267;Boom Blox;5.0;15.0;46.0
1268;Boom Blox Bash Party;9.0;20.0;
1269;Boom Boom Rocket;1.0;2.0;4.0
1270;Boomer's Adventure in ASMIK World;;;
1271;Booster Trooper;;;
1272;Boppin';;;
1273;Borderlands;22.5;35.0;63.5
1274;Borderlands 2;30.5;52.0;114.0
1275;Borderlands 2: Captain Scarlett and Her Pirate's Booty DLC;4.0;7.0;12.0
1277;Borderlands 2: Mr. Torgue's Campaign of Carnage DLC;3.0;6.0;7.5
1278;Borderlands 2: Sir Hammerlock's Big Game Hunt DLC;4.0;7.0;8.5
1280;Borderlands: Game of the Year;26.0;48.0;92.5
1281;Borderlands: Mad Moxxi's Underdome Riot DLC;2.5;4.5;6.0
1283;Borderlands: The Secret Armory of General Knoxx DLC;6.5;9.0;15.0
1284;Borderlands: The Zombie Island of Dr. Ned DLC;4.0;5.0;6.0
1285;Botanicula;3.5;4.0;5.0
1286;Bottom of the 9th (2017);;;
1287;Boulder Dash;7.5;10.0;
1288;Bounty Bob Strikes Back!;;;
1289;Boxxle;21.0;;24.0
1290;Braid;5.0;6.0;7.5
1291;Brain Age 2: More Training in Minutes a Day!;3.5;5.5;14.0
1292;Brain Age: Concentration Training;9.0;12.5;150.0
1293;Brain Age: Train Your Brain in Minutes a Day!;1.0;3.0;6.0
1294;Brain Bender;;;
1295;Brain Challenge;;12.0;20.0
1296;Brain Lord;12.0;12.5;12.0
1297;Brainpipe : A Plunge To Unhumanity;0.5;0.6666666666666666;0.8
1299;Bram Stoker's Dracula;2.0;;4.5
1300;Brandish;18.0;25.0;
1301;Brave: The Video Game;5.0;6.5;12.5
1302;Brave Fencer Musashi;15.0;18.0;18.5
1303;Brave Prove;;;
1304;Brave Story: New Traveler;24.0;27.5;30.5
1305;Brave: A Warrior's Tale;8.0;;
1306;Brave: The Search for Spirit Dancer;5.0;;7.0
1308;Bravo Air Race;;;
1309;BRAZEN Prototype;0.11666666666666667;;0.25
1312;Break Blocks;;;
1313;Breakdown;10.5;12.0;13.0
1314;Breakout (2000);2.5;;
1315;BreakQuest;;14.0;18.0
1316;BreakThru;0.38333333333333336;;
1317;Breath of Death VII: The Beginning;5.0;6.0;8.0
1318;Breath of Fire;25.0;29.5;31.5
1319;Breath of Fire II;38.5;40.0;42.0
1320;Breath of Fire III;40.5;46.5;93.0
1321;Breath of Fire IV;36.5;41.5;57.5
1322;Breath of Fire: Dragon Quarter;21.0;30.5;46.5
1324;Brett Hull Hockey 95;;;
1325;Brian Jacks Uchi Mata;;;
1327;Bridge Deluxe 2 With Omar Sharif;;;
1328;Brigandine: The Legend of Forsena;;;
1329;Brink;;;
1330;Britney's Dance Beat;1.5;;
1331;Broken Age: Act 1;3.5;4.0;4.5
1332;Broken Sword 2.5: The Return of the Templars;4.0;4.0;4.5
1333;Broken Sword II: The Smoking Mirror;9.0;9.0;9.5
1334;Broken Sword II: The Smoking Mirror - Remastered;6.5;7.0;8.0
1336;Broken Sword: The Angel of Death;11.5;12.0;12.0
1337;Broken Sword: The Shadow of the Templars;9.5;10.0;11.0
1338;Broken Sword: The Shadow of the Templars - Director's Cut;10.0;11.0;11.0
1339;Broken Sword: The Sleeping Dragon;9.5;9.5;10.0
1340;Brothers in Arms DS;5.0;9.0;12.0
1341;Brothers in Arms: Earned in Blood;7.0;8.0;14.0
1342;Brothers in Arms: Hell's Highway;8.0;9.0;14.5
1343;Brothers in Arms: Road to Hill 30;8.0;10.5;12.5
1344;Brunswick Pro Bowling;;;
1345;Brütal Legend;9.0;13.5;24.5
1346;Brutal Sports Football;;;
1347;Brutal: Paws of Fury;2.0;2.5;3.5
1348;Brute Force;7.0;9.0;
1349;Bubble and Squeak;;;2.5
1350;Bubble Bobble;2.5;3.0;4.5
1351;Bubble Bobble Double Shot;;;
1352;Bubble Bobble Evolution;;;
1353;Bubble Bobble Neo!;1.5;;
1354;Bubble Bobble Part 2;1.5;;
1355;Bubble Bobble Revolution;;;
1356;Bubble Ghost;0.26666666666666666;;0.43333333333333335
1357;Bubble Symphony;1.0;;
1358;Bubsy 3D;5.0;45.0;54.0
1359;Bubsy II;2.0;3.0;6.0
1360;Bubsy in: Claws Encounters of the Furred Kind;4.0;4.0;4.5
1361;Buck Bumble;8.5;;
1362;Buck Rogers: Countdown to Doomsday;11.5;14.0;
1363;Bucky O'Hare (NES);2.5;;10.0
1364;Buffy the Vampire Slayer;8.5;9.0;9.5
1365;Buffy the Vampire Slayer: Chaos Bleeds;8.5;10.0;
1366;Buffy the Vampire Slayer: Sacrifice;;;
1367;Buffy the Vampire Slayer: Wrath of the Darkhul King;;;
1368;Bug!;4.5;;
1369;Bugdom;;;
1370;Bugs Bunny & Taz: Time Busters;10.0;;11.0
1372;Bugs Bunny in Double Trouble;;;
1373;Bugs Bunny Rabbit Rampage;6.0;7.0;9.0
1374;Bugs Bunny: Lost in Time;10.0;11.0;13.0
1375;Build-A-Lot;5.5;7.5;8.0
1376;Build-A-Lot 2: Town of the Year;;;
1378;Bujingai: The Forsaken City;5.5;6.0;10.0
1379;Bulk Slash;0.6666666666666666;;
1380;Bullet Candy;;4.5;
1381;Bullet Candy Perfect;0.8666666666666667;;
1382;Bullet Witch;6.0;11.5;
1383;Bulletstorm;7.5;9.5;15.5
1385;Bulls vs Lakers and the NBA Playoffs;;;
1386;Bully;14.5;20.5;31.5
1387;Bully: Scholarship Edition;14.0;19.0;27.5
1388;Bumbledore;0.5833333333333334;0.8333333333333334;15.0
